state,county,pop_2020,pop_2021,pop_2022,Less than a high school diploma,High school diploma only,Some college or associate's degree,Bachelor's degree or higher,Percent of adults with less than a high school diploma,Percent of adults with a high school diploma only,Percent of adults completing some college or associate's degree,Percent of adults with a bachelor's degree or higher,pov_2021,Percent Caucasian,Percent African American,Percent Indian,Percent Asian,Percent Pacific,avg_house_size,pop_density
Mississippi,Jefferson,7249,7156,7087,1052,1613,1338,882,21.5,33.0,27.4,18.1,2163.0,13.504779857277502,84.7717786454827,0.8213275885283425,0.41739598761276425,0.14810825366904537,2.72,5.45513727003777
Mississippi,Jefferson Davis,11271,11158,11088,1250,3247,2397,1110,15.6,40.6,29.9,13.9,2776.0,39.35344827586207,58.70689655172414,0.9137931034482759,0.31896551724137934,0.0603448275862069,2.35,10.8661610061697
Mississippi,Jones,67163,66839,66569,6182,14147,14905,9073,14.0,31.9,33.6,20.5,12286.0,63.36425746134484,28.71628910463862,1.5951096727795755,0.6673858324343761,0.07766990291262137,2.69,38.0394248803715
Mississippi,Kemper,8956,8781,8654,1098,2129,1900,835,18.4,35.7,31.9,14.0,2126.0,32.048902958192336,61.18327693483244,5.861805479751119,0.12007422770439909,0.17465342211548956,2.47,5.09321919229063
Mississippi,Lafayette,55907,56857,57615,2868,6542,8504,14645,8.8,20.1,26.1,45.0,8653.0,71.2566844919786,20.34313725490196,1.5117235705471,3.5719182778006306,0.0959824489236254,2.5,32.6750410410868
Mississippi,Lamar,64384,65395,65783,4441,10907,13348,13990,10.4,25.6,31.3,32.8,7678.0,70.01796931850247,22.614610095489848,1.7211934003593863,2.18750464083639,0.15741717035210953,2.74,47.5931985475159
Mississippi,Lauderdale,72672,71871,70904,7684,13382,18517,10313,15.4,26.8,37.1,20.7,15632.0,51.47868543604304,43.985087102466466,1.2259357047140147,1.105199612583089,0.11808255164453173,2.49,42.4278506369558
Mississippi,Lawrence,11982,11774,11713,1490,3137,2304,1219,18.3,38.5,28.3,15.0,2274.0,65.92526690391459,30.66159818828858,1.3992235522484633,0.5014558395341313,0.0566159818828858,2.64,11.3227883634533
Mississippi,Leake,21245,21247,21135,2661,4995,4104,2311,18.9,35.5,29.2,16.4,4157.0,48.315842537005636,38.838733330278174,7.4332065441547135,0.4353604326107877,0.15123046606479995,2.72,15.1487333072675
Mississippi,Lee,83310,83043,82959,7632,14408,17779,15682,13.8,26.0,32.0,28.3,12446.0,64.87333356458196,29.26335749881485,1.4591788361256606,1.3759293304196005,0.06128088614473852,2.6,72.8654138162044
Mississippi,Leflore,28191,27398,26570,3090,6396,4888,3322,17.5,36.1,27.6,18.8,9394.0,22.529084820657992,73.47326267822004,0.6144923533676252,0.8872164877274139,0.037974246556426276,2.77,19.3702813434252
Mississippi,Lincoln,34822,34907,34717,3477,8994,7513,3860,14.6,37.7,31.5,16.2,6086.0,66.57175557602658,30.374340507495184,1.158473606342294,0.6867096558077213,0.09211958797420652,2.63,22.6813683952016
Mississippi,Lowndes,58767,58129,57603,5033,12887,11366,9834,12.9,32.9,29.1,25.1,10511.0,51.69855909672761,43.89503397118194,1.1980175271605342,1.3604883972823054,0.0968260741129747,2.53,45.4032082951827
Mississippi,Madison,109251,109919,111113,5610,12197,18039,36177,7.8,16.9,25.0,50.2,12447.0,56.75570355675216,35.16720986254783,1.2283902508147937,3.3317982145387557,0.05845260025506589,2.6,55.9272791818918
Mississippi,Marion,24370,24271,24050,2749,6286,5874,1899,16.4,37.4,34.9,11.3,5415.0,65.33492347445836,31.357582985489962,1.1886304909560723,0.5485986881335719,0.06360564500099383,2.57,17.9403085798852
Mississippi,Marshall,33778,33820,34110,4531,9044,7080,3048,19.1,38.2,29.9,12.9,6367.0,50.07161271841879,44.0103122314523,1.260383844170725,0.4497278716700086,0.17473503294185047,2.58,19.566309991649
Mississippi,Monroe,34138,33913,33577,4004,9277,6679,4004,16.7,38.7,27.9,16.7,5677.0,66.78436174150745,30.4165836157066,1.1446795182095162,0.3416953785700048,0.03132207636891711,2.52,18.086667008685
Mississippi,Montgomery,9796,9704,9530,1545,1886,2234,1256,22.3,27.3,32.3,18.1,2042.0,52.61541509807807,44.62056667327125,0.9807806617792748,0.5845056469189617,0.1585100059441252,2.18,9.67483600977454
Mississippi,Neshoba,28988,28863,28673,3461,6029,6461,2376,18.9,32.9,35.3,13.0,6061.0,57.31309500033287,22.844684108914187,18.11463950469343,0.5592170960655083,0.04660142467212569,2.71,19.8937978648545
Mississippi,Newton,21255,21117,21029,2213,4703,4984,2043,15.9,33.7,35.7,14.7,4153.0,60.96156482793291,30.743567478634432,6.347973127370778,0.5621315296375851,0.05027192541474339,2.58,14.3815792405081
Mississippi,Noxubee,10228,10114,9990,1546,2659,1755,827,22.8,39.2,25.9,12.2,2674.0,27.427115765638266,70.053778658364,0.6321351070855741,0.2641758656477026,0.09434852344560807,2.64,6.01404563584686
Mississippi,Oktibbeha,51698,51808,51427,2458,5696,6858,11828,9.2,21.2,25.6,44.1,10406.0,58.08332866034879,35.19131198713995,1.166376941625077,3.3047346679377183,0.08785210938522216,2.5,41.6916763923372
Mississippi,Panola,33171,32919,32661,4404,7026,7230,3533,19.8,31.7,32.6,15.9,7383.0,48.407605988690634,48.407605988690634,1.0166710614983447,0.36037619759163225,0.0761770824177434,2.73,19.2962311027761
Mississippi,Pearl River,56198,56505,57261,5427,13534,13836,5555,14.2,35.3,36.1,14.5,8894.0,80.48408454717645,12.413885583063745,2.6617945322583347,0.8716203758024774,0.07878107242830085,2.58,26.2451578483274
Mississippi,Perry,11458,11490,11368,1221,3523,2457,769,15.3,44.2,30.8,9.6,2352.0,77.89845920687041,18.649490612107435,1.6249894754567653,0.6146333249136987,0.15997305716931887,2.61,7.17549935837983
Mississippi,Pike,40190,39957,39644,4335,9673,7785,4245,16.6,37.1,29.9,16.3,10753.0,43.105482387499094,53.13365275804782,1.31943274023066,0.7873257409770543,0.07463944333421617,2.63,37.5107200119318
Mississippi,Pontotoc,31194,31336,31389,4325,5834,6749,3512,21.2,28.6,33.1,17.2,5086.0,77.79931093884582,14.202657807308968,1.8057093638488988,0.3783684016242156,0.07382798080472498,2.88,24.2902252300294
Mississippi,Prentiss,24962,24921,24792,2738,5662,5677,2834,16.2,33.5,33.6,16.8,4005.0,81.52106567534076,15.059634448574968,1.5102230483271375,0.4491945477075589,0.06583023543990087,2.58,23.5949236020564
Mississippi,Quitman,6154,5911,5701,1094,1472,1257,484,25.4,34.2,29.2,11.2,1981.0,25.071315372424724,73.486529318542,0.4754358161648178,0.31695721077654515,0.07923930269413629,2.36,7.0278092404063
Mississippi,Rankin,157149,158183,158979,11018,25766,37270,34022,10.2,23.8,34.5,31.5,16460.0,72.56473640413138,20.863111263400068,1.6067844730530128,1.790347055656175,0.08749816437417396,2.62,75.295643235167
Mississippi,Scott,27968,27650,27707,3979,6069,5704,2190,22.2,33.8,31.8,12.2,5235.0,49.52181811949406,35.7316696945806,1.4911047886744593,0.5827306070681795,0.06855654200802111,2.7,18.0080884119709
Mississippi,Sharkey,3769,3648,3488,546,1052,647,460,20.2,38.9,23.9,17.0,1274.0,26.954522227899847,70.23505365355135,0.6131834440470108,0.9197751660705161,0.17884517118037813,2.49,4.03434356995889
Mississippi,Simpson,25892,25686,25587,3662,5360,5918,2853,20.6,30.1,33.3,16.0,5409.0,62.237657778773624,34.21091941145717,1.381731271939652,0.5526925087758607,0.05975054148928225,2.82,17.7419576015184
Mississippi,Smith,14194,14191,14092,1872,3759,2855,1477,18.8,37.7,28.7,14.8,2394.0,74.93648286754103,22.055895076563896,1.1673418938405549,0.30213554899402595,0.068667170225915,2.72,9.74740321529336
Mississippi,Stone,18332,18589,18669,1895,4008,4457,1806,15.6,32.9,36.6,14.8,2898.0,76.62187696829729,18.02435439848835,1.8948141927356708,0.9080411505353769,0.0997270627755616,2.87,15.9256353277404
Mississippi,Sunflower,25853,25328,24811,4287,6072,4645,2874,24.0,34.0,26.0,16.1,8186.0,27.34897427178964,69.69662624201897,0.5818126865389701,0.45336053496543127,0.09067210699308625,2.67,14.6813804289131
Mississippi,Tallahatchie,12650,12302,12035,1976,3216,2724,1106,21.9,35.6,30.2,12.3,3418.0,40.160891089108915,58.43904702970298,0.6265470297029704,0.1547029702970297,0.13149752475247525,2.6,8.59369213004294
Mississippi,Tate,28117,28118,28296,2639,6129,6211,3489,14.3,33.2,33.6,18.9,4067.0,65.53323029366305,29.819680577022154,1.3051691567920316,0.415593336767989,0.12364760432766615,2.59,27.179353723102
Mississippi,Tippah,21732,21614,21431,3189,4683,4411,2135,22.1,32.5,30.6,14.8,4049.0,77.41792565681627,16.729431571485534,1.1785033893048602,0.24810597669576007,0.03544371095653715,2.71,18.545152519142
Mississippi,Tishomingo,18843,18732,18619,2823,4481,4367,1714,21.1,33.5,32.6,12.8,2894.0,92.06738131699846,2.945380296069423,2.1592649310872893,0.3981623277182236,0.05615109749872384,2.52,17.7243711864603
Mississippi,Tunica,9723,9652,9458,1033,2604,1819,1021,15.9,40.2,28.1,15.8,2540.0,20.016069097117605,76.98101837902983,0.5423320277191925,0.47202972782966757,0.030129557095510694,2.55,8.63612679404092
Mississippi,Union,27810,28001,28125,4017,5646,5784,3039,21.7,30.5,31.3,16.4,3894.0,78.65347909075135,14.988721152177686,1.4193996182543813,0.6142634044768349,0.024292903001908728,2.82,26.3429291487746
Mississippi,Walthall,13868,13804,13761,1674,3492,2364,1654,18.2,38.0,25.7,18.0,3260.0,55.46748965420495,41.481377568913516,1.101213439012415,0.413831801921863,0.14729606509083257,2.55,13.9566324273032
Mississippi,Warren,44544,43450,42649,3687,8715,10820,7430,12.0,28.4,35.3,24.2,8915.0,48.459656643068996,47.37069991989781,1.2058626139291204,1.186378298802797,0.015154467320473684,2.48,30.883998255286
Mississippi,Washington,44631,43641,42514,5687,9452,8606,6168,19.0,31.6,28.8,20.6,12081.0,26.226937068420934,71.01531356873679,0.7711242294203499,0.7798374975493934,0.0784194131613915,2.54,25.0849809802452
Mississippi,Wayne,19803,19712,19681,2439,4624,3050,2694,19.0,36.1,23.8,21.0,4418.0,58.02988323768059,39.22422323372254,0.7668711656441718,0.26716801899861464,0.0643182267959628,2.62,9.72594025800096
Mississippi,Webster,9901,9981,9993,1015,2377,2089,1175,15.2,35.7,31.4,17.7,1635.0,78.09857101195684,18.606007582385537,1.6525712063769806,0.379119276757072,0.0486050354816759,2.57,9.01477063564423
Mississippi,Wilkinson,8524,8288,8143,1186,2778,1538,855,18.7,43.7,24.2,13.4,2349.0,30.729166666666668,67.16485507246377,0.9963768115942028,0.44157608695652173,0.0,2.73,5.1187529415997
Mississippi,Winston,17683,17608,17543,1775,4482,4176,1965,14.3,36.2,33.7,15.8,3810.0,50.72591774772288,46.094396908639254,1.6947281258625448,0.4085012420645874,0.05520287054926856,2.42,11.6723759768565
Mississippi,Yalobusha,12443,12409,12364,1327,4165,2488,1027,14.7,46.2,27.6,11.4,2733.0,59.72545369939507,37.33519466418489,1.2796649604467194,0.4885993485342019,0.10857763300760044,2.37,10.2660132731477
Mississippi,Yazoo,26671,26432,25948,4737,7128,5522,2323,24.0,36.2,28.0,11.8,6876.0,38.349496797804214,59.47666971637694,0.7904849039341263,0.6404391582799633,0.09149130832570906,2.71,11.7102494377234
Missouri,Adair,25269,25179,25165,1109,4610,3457,4516,8.1,33.7,25.2,33.0,5348.0,86.42680087132878,5.862690603169834,2.0618943889431383,3.3463531886126345,0.13896191692330803,2.37,17.2353708853361
Missouri,Andrew,18098,18009,18003,813,4713,3577,3414,6.5,37.7,28.6,27.3,1543.0,93.23905157457547,1.6718363913569214,2.350034172756427,0.7360285999684559,0.07360285999684558,2.53,15.5313136012
Missouri,Atchison,5308,5227,5182,387,1688,1009,803,10.0,43.4,26.0,20.7,644.0,94.00397327072422,0.9210763951598339,2.0227560050568902,0.8307747877912226,0.12642225031605564,2.06,3.71791106236372
Missouri,Audrain,24798,24824,24434,2220,7418,5172,2642,12.7,42.5,29.6,15.1,3816.0,86.95964057839694,6.708951561143202,2.4729112394759696,0.8041680824555442,0.13591573224600748,2.55,14.3539298462993
Missouri,Barry,34541,34733,34926,3629,10080,7028,3634,14.9,41.4,28.8,14.9,6536.0,83.84592735351588,0.6905966433791054,4.823469578950186,2.510773842982949,0.27034984876468854,2.66,17.6085490274008
Missouri,Barton,11608,11649,11694,990,3266,2209,1567,12.3,40.7,27.5,19.5,1785.0,90.27001118389519,0.7349416839750759,4.753155456143154,0.6710337114555041,0.06390797251957181,2.37,7.72817167638385
Missouri,Bates,16045,16084,16177,1321,5329,2865,1547,11.9,48.2,25.9,14.0,2162.0,92.98569725864124,1.6150178784266986,2.6281287246722287,0.5303933253873659,0.15494636471990467,2.39,7.55596648166993
Missouri,Benton,19424,19916,20224,1953,6065,4814,2137,13.0,40.5,32.2,14.3,3080.0,93.08843670514577,0.9587164938368226,3.2478966934063784,0.5918606926237526,0.07337116024261398,2.36,10.4137161868681
Missouri,Bollinger,10559,10578,10518,1168,3699,1934,920,15.1,47.9,25.0,11.9,1572.0,94.02164111812444,0.7213706041478809,3.3814247069431915,0.2975653742110009,0.045085662759242556,2.58,7.6738820551497
Missouri,Boone,184035,186075,187690,5542,23120,28402,53752,5.0,20.9,25.6,48.5,29264.0,77.16236568921774,11.410983412681567,2.3511336183804876,4.984281974305324,0.1885152277850219,2.39,99.4136366707352
Missouri,Buchanan,84460,83655,82911,6079,22170,16933,12844,10.5,38.2,29.2,22.1,14831.0,83.21220533108928,6.862220085026394,2.7343963453951323,1.6600911465448465,0.6502661173101933,2.54,84.2447513744697
Missouri,Butler,42059,42150,42179,4625,11641,9153,3834,15.8,39.8,31.3,13.1,8210.0,85.96697851158864,7.34650341103531,3.264371902846604,1.0421990622430612,0.11999733339259128,2.55,23.7512864923541
Missouri,Caldwell,8824,8896,8933,647,2697,1765,898,10.8,44.9,29.4,14.9,1152.0,93.43817787418655,1.2906724511930585,2.386117136659436,0.8351409978308025,0.24945770065075923,2.4,8.193956256306
Missouri,Callaway,44337,44667,44762,3321,11086,8848,7353,10.9,36.2,28.9,24.0,4312.0,87.83099069303992,5.615976594797431,3.0358922173461385,0.9773368101931353,0.16324280777629377,2.55,20.7447079414979
Missouri,Camden,42802,43527,43768,2817,11953,10562,7314,8.6,36.6,32.4,22.4,5681.0,91.71234087694484,1.1602722772277227,2.8929455445544554,0.9127475247524752,0.14807284299858556,2.77,26.5410090432927
Missouri,Cape Girardeau,81811,82147,82899,4250,16792,14070,17102,8.1,32.2,26.9,32.8,9666.0,83.73155508381693,9.054305063627028,2.365102622379639,2.0212974606873795,0.0680688071806823,2.55,52.2718169263982
Missouri,Carroll,8468,8403,8423,576,2674,1556,1175,9.6,44.7,26.0,19.6,1001.0,93.23595505617978,2.0112359550561796,2.3820224719101124,0.4606741573033708,0.033707865168539325,2.46,4.91533950799991
Missouri,Carter,5202,5339,5268,478,1910,796,483,13.0,52.1,21.7,13.2,1077.0,93.05454545454546,0.9818181818181818,3.327272727272727,0.6545454545454545,0.1272727272727273,2.6,4.71594582114447
Missouri,Cass,108145,109751,110394,4884,23709,24677,19923,6.7,32.4,33.7,27.2,7893.0,85.07037418468933,5.629076553381394,3.3504977686234123,1.398901476141435,0.21112255406797115,2.58,56.9098061712793
Missouri,Cedar,14210,14518,14601,1359,3857,3089,1516,13.8,39.3,31.5,15.4,2598.0,91.6655642280725,0.8731313665828813,3.902632623362879,0.734224103717423,0.15213652599550204,2.38,11.3418024341163
Missouri,Chariton,7384,7361,7386,452,2430,1338,1006,8.6,46.5,25.6,19.2,848.0,93.81671439729237,2.499349127831294,1.5100234313980734,0.5467326217130956,0.2343139807341838,2.63,3.87861069447857
Missouri,Christian,89284,91541,93114,4443,17079,19062,18634,7.5,28.8,32.2,31.5,7564.0,90.25328024708217,1.516950131840195,3.6200901345715457,1.3383618199199505,0.1974976625941528,2.69,57.8318159455434
Missouri,Clark,6661,6738,6723,621,2053,1336,563,13.6,44.9,29.2,12.3,864.0,95.58437773243952,0.8015155931215389,2.2296706499562813,0.45176333430486737,0.1311570970562518,2.28,5.20305404673386
Missouri,Clay,254112,255860,257033,10957,46008,54904,58040,6.4,27.1,32.3,34.2,20470.0,79.41460555875108,8.436524387817487,3.0061968896172253,3.1396850547518533,0.5408260348950363,2.62,232.209738627726
Missouri,Clinton,21210,21258,21328,974,6330,4218,3114,6.7,43.2,28.8,21.3,2104.0,91.75042248510185,1.9256426220759584,3.019656675264609,0.8271813572889798,0.07560259717157343,2.45,18.8693183722079
Missouri,Cole,76614,76631,76969,3981,15884,14761,18899,7.4,29.7,27.6,35.3,8479.0,81.1521320897158,11.708837639724326,2.146701410028493,1.76679736015391,0.20456371916323696,2.42,75.6799564503172
Missouri,Cooper,16648,16672,16772,1268,4517,3300,2756,10.7,38.1,27.9,23.3,2026.0,87.01056897212639,6.8561415037511635,2.973550188927222,0.8707080663709544,0.2080937517112973,2.49,12.0475514600031
Missouri,Crawford,23037,22818,22659,3074,6365,4876,1952,18.9,39.1,30.0,12.0,3565.0,91.93001103797882,1.054740198683619,3.8878214300314786,0.719512693675647,0.16352561219901066,2.51,12.6260661483017
Missouri,Dade,7587,7600,7660,592,2400,1743,760,10.8,43.7,31.7,13.8,1134.0,92.73204903677758,0.9256942707030273,3.377533149862397,0.6504878658994245,0.11258443832874655,2.38,5.98051718171502
Missouri,Dallas,17130,17371,17626,1538,5666,2957,1524,13.2,48.5,25.3,13.0,2844.0,92.60508849557522,1.045353982300885,3.578539823008849,0.38163716814159293,0.2323008849557522,2.6,11.7761042887628
Missouri,Daviess,8425,8385,8435,718,2286,1471,1120,12.8,40.9,26.3,20.0,1059.0,94.53551912568307,0.9676684881602914,2.0036429872495445,0.5350637522768671,0.2163023679417122,2.71,5.69056399595829
Missouri,DeKalb,11610,11708,11336,892,3965,2387,1312,10.4,46.3,27.9,15.3,1234.0,88.60693490918571,6.291822368992787,2.546276179716694,0.6778482662727036,0.2172590597027896,2.38,11.5127553746931
Missouri,Dent,14389,14428,14467,1659,4246,2766,1602,16.1,41.3,26.9,15.6,2343.0,92.29260639341047,1.0263450349741778,3.8046675818787996,0.6602601817349807,0.19611688566385566,2.43,7.95223252719366
Missouri,Douglas,11604,11754,11975,1376,3431,2545,1118,16.2,40.5,30.0,13.2,2381.0,92.20642015440878,0.9427062169849655,4.087769199512394,0.3331978870377895,0.13002844372206418,2.58,6.34658785161874
Missouri,Dunklin,28217,27751,27406,3932,7676,4676,2622,20.8,40.6,24.7,13.9,6029.0,78.82012570250407,12.470486515247249,2.151574606763992,0.40570649462937713,0.14964583818296698,2.39,21.7118767467191
Missouri,Franklin,104853,105328,105879,7286,24440,25430,15321,10.1,33.7,35.1,21.1,9966.0,92.26816248982178,1.569709581109201,2.6626255315299012,0.8721614041436714,0.11942459060888447,2.5,43.0066240737134
Missouri,Gasconade,14760,14791,14768,1251,4298,3242,1943,11.7,40.0,30.2,18.1,1648.0,92.88034133605044,0.7705533974399796,3.3305737757116476,0.6686620391008088,0.2929376552251162,2.37,10.969960598172
Missouri,Gentry,6134,6169,6253,593,1783,1027,843,14.0,42.0,24.2,19.9,854.0,95.30001566661444,0.6266645777847407,1.7389942033526555,0.5483315055616481,0.14099953000156668,2.47,5.23658212158345
Missouri,Greene,299312,301118,303293,13820,54625,64193,61976,7.1,28.1,33.0,31.8,38292.0,84.47782369995682,4.883104065140953,3.690086977977916,2.739806304361236,0.2828326445006477,2.27,164.903158307784
Missouri,Grundy,9761,9761,9838,1030,2461,2055,1076,15.6,37.2,31.0,16.2,1562.0,93.8494792690116,1.0905875417567303,2.1418746315582626,0.9628610729023385,0.15720180782078993,2.44,8.90454861843853
Missouri,Harrison,8156,8170,8199,488,2575,1643,939,8.6,45.6,29.1,16.6,1214.0,94.12181303116147,0.7318224740321058,2.903682719546742,0.5193578847969783,0.2124645892351275,2.33,4.57112957964313
Missouri,Henry,21974,22221,22438,1783,6663,4737,2448,11.4,42.6,30.3,15.7,3189.0,91.34195426907597,1.7084867688618652,3.51545773743256,0.7150809283206303,0.10704804316177101,2.34,12.0576650493343
Missouri,Hickory,8301,8594,8630,707,3115,2043,640,10.9,47.9,31.4,9.8,1546.0,93.04616794592737,0.43533050750372326,3.906518501546569,0.2978577156604422,0.10310459388246077,2.31,9.06954468387883
Missouri,Holt,4184,4241,4262,184,1469,839,657,5.8,46.6,26.6,20.9,576.0,94.3874058863792,0.5019393109742185,2.4640657084188913,0.6844626967830253,0.11407711613050422,2.11,3.71838539511677
Missouri,Howard,10151,10128,10168,798,2255,1716,1829,12.1,34.2,26.0,27.7,1152.0,88.06249415286743,6.539433062026383,2.535316680699785,0.7390775563663579,0.16839741790625876,2.63,8.41900627504426
Missouri,Howell,39793,39980,40631,3843,10653,7717,4943,14.2,39.2,28.4,18.2,7236.0,91.60713440885651,0.988787434356815,4.139660311302455,0.8847045465297819,0.14193121067322703,2.48,16.6982967017
Missouri,Iron,9514,9421,9414,1197,2714,1924,1075,17.3,39.3,27.8,15.6,1713.0,91.08355476823148,2.1848243283141424,3.985828166519043,0.718433225076272,0.1771479185119575,2.37,7.17173427168648
